File,Sentence,String
wsj_0778,18,"In that suit, the SEC accused Mr. Antar of engaging in a '' massive financial fraud '' to overstate the earnings of Crazy Eddie, Edison, N.J., over <duration a three-year period 3<pad><pad><pad><pad><pad><pad><pad>>. "
wsj_0778,19,"Through his lawyers, Mr. Antar has denied allegations in the SEC suit and in civil suits previously filed by shareholders against Mr. Antar and others. "
wsj_0778,20,The SEC has alleged that Mr. Antar aimed to pump up the company 's stock price through false financial statements in order to sell his stake and reap huge profits. 
wsj_0778,21,"Mr. Antar, the SEC said, made more than $60 million from the sale of his shares between <date 1985 1985<pad><pad><pad><pad><pad><pad><pad><pad>> and <date 1987 1987<pad><pad><pad><pad><pad><pad><pad><pad>>. "
wsj_0778,22,The Justice Department has emphasized that the government 's fee-forfeiture power is to be used sparingly. 
wsj_0778,23,"According to department policy, prosecutors must make a strong showing that lawyers ' fees came from assets tainted by illegal profits before any attempts at seizure are made. "
wsj_0778,24,"Still, criminal defense lawyers worry that defendants are being deprived of their Sixth Amendment right to counsel and a fair trial if the government can seize lawyers ' fees. "
wsj_0778,25,"They also worry that if the government applies asset-forfeiture laws broadly, the best defense lawyers will be unwilling to take criminal cases unless they are assured of being paid. "
wsj_0786,0,"IMA Holdings Corp. completed its $3 billion acquisition of American Medical International Inc., purchasing 63 million shares, or 86%, of the Los Angeles-based health-care services concern for $26.50 a share. "
wsj_0786,1,The price also includes assumption of about $1.4 billion in debt. 
wsj_0786,2,IMA is a group that includes First Boston Corp. and the Pritzker family of Chicago through the leveraged buy-out fund Harry Gray Melvyn Klein amp Partners. 
wsj_0786,3,"Harry J. Gray and Melvyn N. Klein, along with five other IMA designees, were named to join American Medical 's 10-member board. "
wsj_0786,4,The completion of the merger agreement follows <duration months <pad>x<pad><pad><pad><pad><pad><pad>> of twists and turns. 
wsj_0786,5,"In <date january <pad>01<pad><pad><pad><pad><pad><pad><pad>>, American Medical brought in a new chief executive officer, Richard A. Gilleland, 45, who will remain as chairman, president and chief executive. "
wsj_0786,6,"<duration a few days <pad><pad><pad>x<pad><pad><pad><pad>> later, American Medical announced sharply lower earnings, taking charges of $24 million for insurance reserves and canceled real estate leases. "
wsj_0786,7,"In <date march <pad>03<pad><pad><pad><pad><pad><pad><pad>>, American Medical received a $24-a-share offer to take the company private from an investor group including large holder M. Lee Pearce. "
wsj_0786,8,It also was considering a restructuring to help boost the stock price. 
wsj_0786,9,A group including several members of the the Bass family of Texas urged the company to take some steps to maximize shareholder value. 
wsj_0786,10,"<date the following month <pad><pad><pad><pad>suma 1 m<pad><pad>>, the company put itself up for sale. "
wsj_0786,11,"It received more offers, but the auction was surprisingly won by IMA, which bid $28 a share and asked Mr. Gilleland to stay on as an equity participant. "
wsj_0786,12,He indicated that some assets might be sold off to service the debt. 
wsj_0786,13,"Then, after extending its offer four times waiting for a congressional tax ruling, IMA <date early this month <pad><pad><pad><pad>neutro 0 m<pad><pad>> lowered its offer to $26.50 a share amid turbulence in the junk bond market. "
wsj_0786,14,"American Medical accepted the offer, meanwhile indicating it had heard from two other suitors. "
wsj_0786,15,But they never materialized and IMA completed the purchase <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>. 
wsj_0786,16,"Other new board members include John S. Harrison and Mark A. Adley of First Boston, James F. Lyons, William S. Goldberg and Harold S. Handelsman. "
wsj_0805,0,CMS ENERGY Corp. said management would recommend to its board <date today <pad><pad><pad><pad>suma 0 d<pad><pad>> that its common stock dividend be reinstated at a '' modest level '' <date later this year <pad><pad><pad><pad>neutro 0 y<pad><pad>>. 
wsj_0805,1,"The Dearborn, Mich., energy company stopped paying a dividend in <date the third quarter of 1984 1984<pad><pad><pad><pad><pad>q3<pad><pad>> because of troubles at its Midland nuclear plant. "
wsj_0805,2,"In addition, CMS reported <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> net of $68.2 million, or 83 cents a share, up from $66.8 million, or 81 cents a share, <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0806,0,"HEALTHDYNE Inc., Atlanta, said its subsidiary, Home Nutritional Services Inc., registered with the Securities and Exchange Commission an initial public offering of four million shares of common. "
wsj_0806,1,"The in-home health care services provider said it will sell 1.8 million of the new shares, while Home Nutritional Services will sell the remaining 2.2 million. "
wsj_0806,2,The company estimates the offering price at between $14 and $16 a share. 
wsj_0806,3,"The company said it expects to use the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible acquisitions. "
wsj_0806,4,Home Nutritional <date currently <pad><pad><pad><pad><pad><pad>present<pad><pad>> has 10 million shares outstanding. 
wsj_0806,5,"It will have 11.8 million shares outstanding after the offering, with Healthdyne owning about 65% of the total. "
wsj_0810,0,Cie. 
wsj_0810,1,de Navigation Mixte Chairman Marc Fournier said his board unanimously rejected as too low the $1.77 billion bid by Cie. 
wsj_0810,2,Financiere de Paribas to bring its stake in Navigation Mixte to 66.7%. 
wsj_0810,3,"At a news conference, Mr. Fournier accused Paribas of planning to pay for the takeover by selling parts of the company, whose interests include insurance, banking, tuna canning, sugar and orange juice. "
wsj_0810,4,"The chairman said his board members, including representatives of West German insurance giant Allianz AG and French banks Credit Lyonnais and Societe Generale, hold nearly 50% of Navigation Mixte 's capital. "
wsj_0810,5,"Mr. Fournier said that as Navigation Mixte chairman, he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business. "
wsj_0810,6,"But sources said he will be urging his allies to boost their stakes in Navigation Mixte, which is being traded in London and is to resume trading in Paris <date tuesday <pad><pad><pad><pad>neutro 2 dayw<pad><pad>>. "
wsj_0810,7,"At the same time, he is expected to seek legal and regulatory means of blocking or delaying Paribas 's bid. "
wsj_0810,8,"For the moment, the sources said, he has decided against seeking a white knight or organizing a counterbid for Paribas. "
wsj_0810,9,"Mr. Fournier said Navigation Mixte 's <date 1989 1989<pad><pad><pad><pad><pad><pad><pad><pad>> unconsolidated, or parent-company, profit is likely to be 4.7 billion francs ($754.4 million), up from 633.8 million francs <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0810,10,That is due mostly to payments from Allianz for most of the 50% stake it has agreed to acquire in Navigation Mixte 's insurance business. 
wsj_0810,11,Mr. Fournier said the exceptional gain would mean nearly twice as high a dividend <date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>> as <date last <pad><pad><pad><pad>resta 1 y<pad><pad>>. 
wsj_0810,12,"If holders avoid tendering to Paribas, he added, they can expect strong dividends again <date next year <pad><pad><pad><pad>suma 1 y<pad><pad>>. "
wsj_0810,13,"Analysts noted that over <duration the past 20 years 20<pad><pad><pad><pad><pad><pad><pad>>, Mr. Fournier has built his company through astute stock-market activity and has warded off at least three takeover attempts. "
wsj_0810,14,"This time, however, some analysts think he could face a real battle. "
wsj_0810,15,"'' Without some unexpected '' coup de theatre '', I do n 't see what will block the Paribas bid, '' said Philippe de Cholet, analyst at the brokerage Cholet-Dupont amp Cie. "
wsj_0810,16,Mr. de Cholet said Mr. Fournier 's biggest hope was to somehow persuade regulatory authorities to block the bid. 
wsj_0810,17,"Paribas still needs the go-ahead from the Commission des Operations de Bourse, a government regulatory agency, but analysts said that is considered likely. "
wsj_0810,18,"Mr. Fournier also noted that Navigation Mixte joined Paribas 's core of shareholders when Paribas was denationalized in <date 1987 1987<pad><pad><pad><pad><pad><pad><pad><pad>>, and said it <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> holds just under 5% of Paribas 's shares. "
wsj_0810,19,"Once he realized that Paribas 's intentions weren 't friendly, he said, but before the bid was launched, he sought approval to boost his Paribas stake above 10%. "
wsj_0810,20,"The petition is still pending, but Mr. Fournier downplayed the likelihood of his organizing a takeover bid of his own for the much-larger Paribas. "
wsj_0810,21,One big question now is the likely role of Mr. Fournier 's allies. 
wsj_0810,22,"Mr. Fournier said the large institutions that hold nearly 50% of Navigation Mixte 's capital all strongly support him, but some analysts said they aren 't so sure. "
wsj_0810,23,"Allianz, for example, has said in official comments so far that it will remain neutral. "
wsj_0810,24,Paribas is Allianz 's lead French bank. 
wsj_0810,25,"Paribas said <date monday <pad><pad><pad><pad>neutro 1 dayw<pad><pad>> that it intends to bid to boost its stake in Navigation Mixte to 66.7%, from the 18.7% it already owns. "
wsj_0810,26,The purchase of the additional 48% stake is expected to cost more than 11 billion francs ($1.77 billion). 
wsj_0810,27,"Paribas says it will offer 1,850 francs ($296.95) each for Navigation Mixte shares that enjoy full dividend rights, and 1,800 francs each for a block of shares issued <date july 1 1989 07<pad>01<pad><pad><pad><pad><pad>>, which will receive only partial dividends <date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>>. "
wsj_0810,28,"Alternatively, it is to offer three Paribas shares for one Navigation Mixte share. "
wsj_0810,29,"The Paribas offer values Navigation Mixte at about 23 billion francs, depending on how many of Navigation Mixte 's warrants are converted into shares during the takeover battle. "
wsj_0811,0,BLOCKBUSTER ENTERTAINMENT CORP. 
wsj_0811,1,said it raised $92 million from an offering of liquid yield option notes. 
wsj_0811,2,"The gross proceeds from the sale of the notes, which will be due on <date nov. 1, 2004 2004 11<pad>01<pad><pad><pad><pad><pad>>, will be used to reduce existing debt and for general corporate purposes, the company said. "
wsj_0811,3,"The debt reduction is expected to save the Fort Lauderdale, Fla. home video concern about $2 million a year in interest expense. "
wsj_0811,4,The zero-coupon subordinated notes have no periodic interest payments. 
wsj_0811,5,"Each note is being offered at $308.32 per $1,000 principal amount at maturity, representing an 8% yield to maturity. "
wsj_0811,6,"In addition, each note can be converted into Blockbuster Entertainment common stock at a rate of 13.851 shares per note. "
wsj_0811,7,Merrill Lynch Capital Markets Inc. is the sole underwriter for the offering. 
wsj_0811,8,The notes will have a principal amount of $300 million at maturity. 
wsj_0811,9,"Blockbuster shares closed <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>> at $18.75, down $1.125, in New York Stock Exchange trading. "
wsj_0815,0,"Di Giorgio Corp. said it 's continuing talks with potential buyers of certain units, but has reached no agreement on any deals. "
wsj_0815,1,"Di Giorgio, a food wholesaler and building products maker, is seeking alternatives to an unsolicited $32-a-share tender offer of DIG Acquisition Corp., a unit of Rose Partners Limited Partnership. "
wsj_0815,2,DIG is the vehicle being used to pursue to acquisition. 
wsj_0815,3,"Robert Mellor, Di Giorgio 's executive vice president, said the company stands to reap more money through the sale of individual units to others than by accepting DIG 's offer. "
wsj_0816,0,"Some lousy earnings reports whacked the stock market, but bond prices fell only slightly and the dollar rose a little against most major currencies. "
wsj_0816,1,"The Dow Jones Industrial Average tumbled 39.55 points, to 2613.73, in active trading. "
wsj_0816,2,Long-term Treasury bonds ended slightly higher. 
wsj_0816,3,"The dollar rose modestly against the mark and the yen, but soared against the pound following the resignation of Britain 's chancellor of the Exchequer, Nigel Lawson. "
wsj_0816,4,"Analysts have complained that <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> corporate earnings have n 't been very good, but the effect hit home particularly hard <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>. "
wsj_0816,5,"Compaq Computer nose-dived $8.625 a share, to $100, and pulled other technology issues lower after reporting lower-than-expected earnings after the stock market closed <date wednesday <pad><pad><pad><pad>neutro 3 dayw<pad><pad>>. "
wsj_0816,6,<time later yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>> the nation 's major auto makers added to the gloom when they each reported their core auto operations were net losers in <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>>. 
wsj_0816,7,The less-than-robust <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> results came amid renewed concern about the volatility of stock prices and the role of computer-aided program trading. 
wsj_0816,8,"Taken together, the worries prompted a broad sell-off of stocks. "
wsj_0816,9,"The number of stocks on the New York Stock Exchange that fell in price <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>> exceeded 1,000, a key measure of underlying sentiment among technical analysts. "
wsj_0816,10,"Although the government said the economy grew an estimated 2.5% in <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>>, in line with expectations, analysts are increasingly predicting much more sluggish growth -- and therefore more corporate earnings disappointments -- for <date the fourth quarter <pad><pad><pad><pad><pad><pad>q4<pad><pad>>. "
wsj_0816,11,"'' There are a lot more downward revisions of earnings forecasts than upward revisions, '' said Abby Joseph Cohen, a market strategist at Drexel Burnham Lambert. "
wsj_0816,12,'' People are questioning corporate profits as a pillar of support for the equity market. '' 
wsj_0816,13,The bond market was unmoved by the economic statistics. 
wsj_0816,14,"While bond investors would have preferred growth to be a little slower, they were cheered by inflation measures in the data that showed prices rising at a modest annual rate of 2.9%. "
wsj_0816,15,"That is another small encouragement for the Federal Reserve to lower interest rates in <duration coming weeks <pad><pad>x<pad><pad><pad><pad><pad>>, they reasoned. "
wsj_0816,16,In major market activity: Stock prices fell sharply in active trading. 
wsj_0816,17,Volume on the New York Stock Exchange totaled 175.2 million shares. 
wsj_0816,18,"Declining issues on the Big Board outstripped gainers 1,141 to 406. "
wsj_0816,19,Bond prices were barely higher. 
wsj_0816,20,The Treasury 's benchmark 30-year rose fractionally. 
wsj_0816,21,Yield on the issue was 7.88%. 
wsj_0816,22,The dollar rose modestly against most major currencies. 
wsj_0816,23,In late New York trading the dollar was at 1.8400 marks and 142.10 yen compared with 1.8353 marks and 141.52 yen <date wednesday <pad><pad><pad><pad>neutro 3 dayw<pad><pad>>. 
wsj_0816,24,"The dollar soared against the pound, which was at $1.5765 compared with $1.6145 <date wednesday <pad><pad><pad><pad>neutro 3 dayw<pad><pad>>. "
wsj_0904,0,"Compaq Computer Corp. said that its net income rose 51% in <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>>, bolstered by unusual gains from its investment in a disk-drive maker and reflecting continued growth in its European operations. "
wsj_0904,1,"The computer maker said net jumped to $87 million, or $2.02 a share, from $58 million, or $1.40 a share, <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0904,2,Sales increased 36% to $683 million from $502 million. 
wsj_0904,3,"<date the latest quarter <pad><pad><pad><pad>resta 1 q<pad><pad>> 's results, however, included a pretax gain of $13.7 million, or 20 cents a share, in the carrying value of the company 's investment in Conner Peripherals Inc. and a $7.6 million gain, or 11 cents a share, from the sale of one million Conner shares. "
wsj_0904,4,"Net for <duration the nine months <pad>9<pad><pad><pad><pad><pad><pad>> was $254 million, or $5.94 a share, up 56% from $163 million, or $4.06 a share, <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0904,5,Sales rose 50% to $2.1 billion from $1.4 billion. 
wsj_0904,6,"Net for <duration the year-earlier nine months <pad>9<pad><pad><pad><pad><pad><pad>> also included a gain of $9.7 million, or 15 cents a share, in the carrying value of the Conner investment. "
wsj_0904,7,"Michael Swavely, president of Compaq 's North America division, attributed the company 's <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> performance to continued increases in international sales, which accounted for 43% of the company 's sales, a 74% increase from <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0904,8,"'' Over <duration the next couple of years 2<pad><pad><pad><pad><pad><pad><pad>> we would not be surprised to see Europe and international { sales } represent 50% of the company 's revenues, '' he said. "
wsj_0904,9,"During <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>>, Compaq purchased a former Wang Laboratories manufacturing facility in Stirling, Scotland, which will be used for international service and repair operations. "
wsj_0904,10,"Mr. Swavely said the new space will allow Compaq to increase the manufacturing capacity of its plant in Erskine, Scotland. "
wsj_0904,11,"In New York Stock Exchange composite trading <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>, Compaq shares fell $1.625 to $108.625. "
wsj_0906,0,"Diversified Investment Group Inc. said it agreed to be acquired by Star States Corp. for stock valued at $13.75 a share, or about $24.4 million. "
wsj_0906,1,"Diversified, the holding company for Fidelity Federal Savings amp Loan Association, said the agreement also gives Star States the option to acquire 588,300 of Diversified 's 1,774,326 shares outstanding '' under certain circumstances. '' "
wsj_0906,2,"The acquisition would give Wilmington, Del.-based Star States access to the Pennsylvania market. "
wsj_0906,3,The agreement is subject to regulatory approval and resolution of lawsuits brought by certain Diversified holders in connection with the proposed merger. 
wsj_0907,0,"Chandler Insurance Co. said it expects to report <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> net income jumped 97% to $2.8 million, or 51 cents a share. "
wsj_0907,1,"In <date the year-earlier quarter <pad><pad><pad><pad>resta 1 y<pad><pad>>, the automobile and trucking insurer had earnings of $1.4 million, or 48 cents a share on a restated basis, on revenue of $16.5 million. "
wsj_0907,2,"In an interview, W. Brent LeGere, chairman and chief executive officer, said he expects revenue in <date the latest quarter <pad><pad><pad><pad>resta 1 q<pad><pad>> to total about $28 million. "
wsj_0907,3,The earnings-per-share figures reflect a 25% stock dividend in <date june 1989 1989 06<pad><pad><pad><pad><pad><pad><pad>>. 
wsj_0907,4,Mr. LeGere attributed the earnings increase to growth in the company 's longhaul trucking insurance lines and the ability to keep premium rates firm. 
wsj_0918,0,"Du Pont Co. reported that <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> profit grew a robust 19% from <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>> on the strength of the company 's operations in various chemicals and fibers, and in petroleum. "
wsj_0918,1,"Du Pont also raised its quarterly dividend to $1.20 a share from $1.05, a change that will increase the annualized payout to shareholders by some $140 million. "
wsj_0918,2,"Du Pont, unlike companies hurt badly by sharp price declines for basic chemicals and plastics, is benefiting from its broad range of businesses. "
wsj_0918,3,"The profit gain was made despite a weakening in the housing market, for which the company is a supplier, and a strengthening in the dollar, which lowers the value of overseas earnings when they are translated into dollars. "
wsj_0918,4,"The Wilmington, Del., company reported net of $547 million, or $2.36 a share, which was in line with Wall Street estimates. "
wsj_0918,5,"In <date the year-earlier period <pad><pad><pad><pad>resta 1 y<pad><pad>>, the company earned $461 million, or $1.91 a share. "
wsj_0918,6,"Sales in <date the latest quarter <pad><pad><pad><pad>resta 1 q<pad><pad>> were $8.59 billion, up 9.4% from $7.85 billion. "
wsj_0918,7,"The dividend increase was Du Pont 's second <date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>>, an affirmation of statements by top executives that they intend to increase rewards to shareholders. "
wsj_0918,8,"'' We have n 't benefited the shareholder as much as we need to, '' said Edgar Woolard Jr., Du Pont 's chairman and chief executive officer, in an interview <duration several months <pad>x<pad><pad><pad><pad><pad><pad>> before he entered his <date current <pad><pad><pad><pad><pad><pad>present<pad><pad>> position in <date april <pad>04<pad><pad><pad><pad><pad><pad><pad>>. "
wsj_0918,9,"The largest beneficiary will be Seagram Co., which owns about 23% of Du Pont. "
wsj_0918,10,"A spokesman for Seagram, the Montreal wine and spirits concern controlled by the Bronfman family, said the company will post additional pretax profit of about $33 million <set a year 1<pad><pad><pad><pad><pad><pad><pad>> because of the additional Du Pont dividends. "
wsj_0918,11,"Du Pont also announced plans for a 3-for-1 stock split, although the initial higher dividend will be paid on pre-split shares. "
wsj_0918,12,Du Pont 's stock rose $2.50 a share to close at $117.375 in New York Stock Exchange composite trading <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>. 
wsj_0918,13,"Seagram closed at $84.75, up 12.5 cents a share in Big Board trading. "
wsj_0918,14,"Leading the gains for Du Pont in <date the latest quarter <pad><pad><pad><pad>resta 1 q<pad><pad>> was its industrial products segment, where profit soared to $155 million from $99 million <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0918,15,"The company benefited from continued strong demand and higher selling prices for titanium dioxide, a white pigment used in paints, paper and plastics. "
wsj_0918,16,"James Fallon, a New Providence, N.J., marketing consultant to the chemicals industry, says Du Pont still holds an edge in making the pigment because the company was '' first in with the technology '' to lower costs. "
wsj_0918,17,"He said Du Pont holds about 23% of the world-wide market, the largest single share, at a time when growing uses for the pigment have kept it in tight supply, although others are now adding low-cost production capacity. "
wsj_0918,18,"Profit climbed to $98 million from $71 million in the petroleum segment, as Du Pont 's Conoco Inc. oil company was helped by crude oil prices higher than <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>> and by higher natural gas prices and volume. "
wsj_0918,19,"In the diversifed businesses segment, which includes herbicides, profit grew to $64 million from $27 million. "
wsj_0918,20,"A spokesman said herbicide use in some areas of the U.S. was delayed <date earlier in the year <pad><pad><pad><pad>neutro 0 y<pad><pad>> by heavy rains, thus increasing sales in <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>>. "
wsj_0918,21,"In the fibers segment, profit rose to $180 million from $155 million, a gain Du Pont attributed to higher demand in the U.S. for most textile products. "
wsj_0918,22,Two segments posted lower earnings for <date the quarter <pad><pad><pad><pad>neutro 0 q<pad><pad>>. 
wsj_0918,23,"Profit from coal fell to $41 million from $58 million, partly because of a miners ' strike. "
wsj_0918,24,And profit from polymers dropped to $107 million from $122 million amid what Du Pont called lower demand and selling prices in certain packaging and industrial markets. 
wsj_0918,25,"For <duration the nine months <pad>9<pad><pad><pad><pad><pad><pad>>, Du Pont earned $2 billion, or $8.46 a share, up 18% from $1.69 billion, or $7.03 a share, <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0918,26,Sales increased 10% to $26.54 billion from $24.05 billion. 
wsj_0918,27,The increased dividend will be paid <date dec. 14 <pad>12<pad>14<pad><pad><pad><pad><pad>> to holders of record <date nov. 15 <pad>11<pad>15<pad><pad><pad><pad><pad>>. 
wsj_0918,28,"The stock split, which is subject to holder approval, would be paid on a still unspecified date in <date january <pad>01<pad><pad><pad><pad><pad><pad><pad>> to holders of record <date dec. 21 <pad>12<pad>21<pad><pad><pad><pad><pad>>. "
wsj_0923,0,"Kyle Technology Corp. said a Seattle investor has signed a letter of intent to buy the company for about $3.1 million, or $1.20 a share. "
wsj_0923,1,"The investor, Donald A. Wright, plans to run the company, said a spokesman for Kyle. "
wsj_0923,2,"The transaction has been approved by Kyle 's board, but requires the approval of the company 's shareholders. "
wsj_0923,3,Kyle manufactures electronic components. 
wsj_0924,0,Dominion Textile Inc. holders adopted a shareholder-rights plan at the annual meeting. 
wsj_0924,1,The so-called poison pill took effect <date aug. 9 <pad>08<pad>09<pad><pad><pad><pad><pad>> pending ratification by holders. 
wsj_0924,2,Rights attached to the company 's common shares were issued that are triggered if a hostile bidder acquires more than 20% of the shares outstanding. 
wsj_0924,3,"Once triggered, the rights allow holders to buy additional shares at 50% of the <date then current <pad><pad><pad><pad><pad><pad>past<pad><pad>> market price or, at the board 's discretion, to receive securities or assets. "
wsj_0924,4,"Separately, Dominion Textile posted net income of 4.7 million Canadian dollars ($4 million), or 12 Canadian cents a share, for <date the fiscal-first quarter <pad><pad><pad><pad>neutro 0 q1<pad><pad>> ended <date sept. 30 <pad>09<pad>30<pad><pad><pad><pad><pad>>. "
wsj_0924,5,"The company had a net loss of C$2.3 million, or 14 Canadian cents a share <date a year <pad><pad><pad><pad>resta 1 y<pad><pad>> ago. "
wsj_0924,6,Sales were C$348.2 million compared with C$307.2 <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. 
wsj_0927,0,"H. Marshall Schwarz was named chairman and chief executive officer of U.S. Trust Corp., a private-banking firm with assets under management of about $17 billion. "
wsj_0927,1,"Mr. Schwarz, 52 years old, will succeed Daniel P. Davison <date feb. 1 <pad>02<pad>01<pad><pad><pad><pad><pad>>, soon after Mr. Davison reaches the company 's mandatory retirement age of 65. "
wsj_0927,2,"Mr. Schwarz, who is president of U.S. Trust, will be succeeded in that post by Jeffrey S. Maurer, 42, who is executive vice president in charge of the company 's asset-management group. "
wsj_0927,3,"U.S. Trust, a 136-year-old institution that is one of the earliest high-net worth banks in the U.S., has faced intensifying competition from other firms that have established, and heavily promoted, private-banking businesses of their own. "
wsj_0927,4,"As a result, U.S. Trust 's earnings have been hurt. "
wsj_0927,5,"But Mr. Schwarz welcomes the competition in U.S. Trust 's flagship businesses, calling it '' flattery. '' "
wsj_0927,6,Mr. Schwarz says the competition '' broadens the base of opportunity for us. '' 
wsj_0927,7,Other firms '' are dealing with the masses. 
wsj_0927,8,"I do n 't believe they have the culture '' to adequately service high-net-worth individuals, he adds. "
wsj_0927,9,"U.S. Trust <date recently <pad><pad><pad><pad><pad><pad>past<pad><pad>> introduced certain mutual-fund products, which allow it to serve customers with minimum deposits of $250,000. "
wsj_0927,10,"Previously, the company advertised at the $2 million level. "
wsj_0927,11,"'' We have always taken smaller accounts, but <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> we are looking for smaller accounts that will grow, '' Mr. Schwarz says. "
wsj_0927,12,"'' Our bread and butter is still the $2 million to $20 million account, '' he says. "
wsj_0927,13,"The new services allow U.S. Trust to cater to the '' new wealth, '' Mr. Schwarz says. "
wsj_0927,14,"<duration quarterly <pad>3<pad><pad><pad><pad><pad><pad>> net income <date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>> has risen just over comparable periods in <date 1988 1988<pad><pad><pad><pad><pad><pad><pad><pad>>, when year-end net was below the <date 1987 1987<pad><pad><pad><pad><pad><pad><pad><pad>> level. "
wsj_0927,15,"In <date this year 's third quarter <pad><pad><pad><pad>neutro 0 q3<pad><pad>>, for example, net was $10.5 million, or $1.05 a share, compared with $10.3 million, or $1.02 a share, <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0927,16,Assets as of <date sept. 30 <pad>09<pad>30<pad><pad><pad><pad><pad>> fell to $2.46 billion from about $2.77 billion. 
wsj_0927,17,"'' We will have a reasonably flat year <date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>>, '' Mr. Schwarz says. "
wsj_0927,18,Mr. Schwarz also said costs associated with U.S. Trust 's planned move to midtown Manhattan from Wall Street will continue to be a drag on earnings through <date 1990 1990<pad><pad><pad><pad><pad><pad><pad><pad>>. 
wsj_0927,19,"Mr. Schwarz 's great-grandfather founded the New York toy store F.A.O. Schwarz, but his family no longer has ties to the company. "
wsj_0927,20,Mr. Schwarz 's father was a U.S. Trust trustee until <date 1974 1974<pad><pad><pad><pad><pad><pad><pad><pad>>. 
wsj_0927,21,"U.S. Trust also created a four-member office of the chairman, effective <date feb. 1 <pad>02<pad>01<pad><pad><pad><pad><pad>>. It will include Messrs. "
wsj_0927,22,Schwarz and Maurer. 
wsj_0927,23,"Donald M. Roberts, 54, treasurer, and Frederick S. Wonham, 58, who takes responsibility for the funds-service group, were named vice chairmen and will serve in the office of the chairman. "
wsj_0927,24,"Mr. Roberts continues as treasurer, and Mr. Wonham remains responsible for the offices of comptroller, planning, marketing and general services. "
wsj_0927,25,"Frederick B. Taylor, 48, also was named a vice chairman and chief investment officer, a new post. "
wsj_0927,26,He previously held similar responsibilities. 
wsj_0927,27,"Mr. Taylor also was named a director, increasing the board to 22, but is not part of the new office of the chairman. "
wsj_0927,28,"James E. Bacon, 58, executive vice president, who has directed the funds-service group, will retire. "
wsj_0928,0,"Sun Microsystems Inc., snapping back to profitability after its first quarterly loss as a public firm, said it earned $5.2 million, or seven cents a share, in <date the fiscal first quarter <pad><pad><pad><pad>neutro 0 q1<pad><pad>>. "
wsj_0928,1,"Sun, a maker of computer workstations, reported sales of $538.5 million for <duration the quarter <pad>1<pad><pad><pad><pad><pad>q> ended <date sept. 29 <pad>09<pad>29<pad><pad><pad><pad><pad>>, up 39% from $388.5 million <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0928,2,"In <date the 1988 period 1988<pad><pad><pad><pad><pad>q1<pad><pad>>, the company earned $20.6 million, or 26 cents a share. "
wsj_0928,3,Sun 's results were slightly better than expectations. 
wsj_0928,4,"Earlier <date this month <pad><pad><pad><pad>neutro 0 m<pad><pad>>, the company said it expected to break even for <duration the quarter 1989<pad><pad><pad><pad><pad><pad>q1> on sales of $530 million. "
